id	filename	md5	size	state
4055e254-f848-4439-a6fe-95160cbd3fa7	4055e254-f848-4439-a6fe-95160cbd3fa7/ff850c31-bb15-47a2-bd3d-2590ca013e68.htseq.counts.gz	06b1697cd8e1c74db4bcb8334cf5470e	251356	validated
410623f6-4862-4925-9b7b-58a6ab02cb1a	410623f6-4862-4925-9b7b-58a6ab02cb1a/609420eb-0650-4187-8b48-cb1ea5fa0d8d.htseq.counts.gz	c539ee07cf74a628495c95a33e2e2d2f	256355	validated
426bae83-15fe-4b2b-9e29-5d36c09a4361	426bae83-15fe-4b2b-9e29-5d36c09a4361/98f9dbc0-5a0b-4a9a-b11e-e95ff9ff4497.htseq.counts.gz	a84c4dbf521bd765ffc49bdb1935e890	260272	validated
42743443-ad3a-43ed-9edc-8a1ef97b12b5	42743443-ad3a-43ed-9edc-8a1ef97b12b5/8a244dd2-0dc1-429c-81a1-5873ce536b47.htseq.counts.gz	ab021d74efd64952d743b2ba62b59508	251798	validated
45538d6b-97c4-4d98-9c5e-f2c331e9a6ef	45538d6b-97c4-4d98-9c5e-f2c331e9a6ef/bbf9a30d-3067-491b-9aea-0cb9bed91969.htseq.counts.gz	14dc2a3f2e2b36aa6987998f65cf3d91	257987	validated
48be0b86-508d-4733-a2b4-71398717c8f8	48be0b86-508d-4733-a2b4-71398717c8f8/d2fc363b-c14b-441f-9ec6-2a40820d85ab.htseq.counts.gz	d910aade4871d561ca9320af6e7949eb	255102	validated
4a964ff3-50b5-445f-ace7-9dcbc329e326	4a964ff3-50b5-445f-ace7-9dcbc329e326/fa43e80b-8b46-43d6-aaed-389cc4d535f6.htseq.counts.gz	c775758baf49d3024e6c807185a89fae	250215	validated
4acf525e-207d-4850-a0bb-ba231c7eb69e	4acf525e-207d-4850-a0bb-ba231c7eb69e/13ead835-a0c3-409c-a651-2256e57ebbb2.htseq.counts.gz	4d2c8db8ecf93330cc04ce9036a5811a	252987	validated
4b62d8d9-45a3-4968-bf39-31dda3724917	4b62d8d9-45a3-4968-bf39-31dda3724917/1943018e-c964-4fd1-b23a-92c1202257b0.htseq.counts.gz	ae27de486aaa7cb8d25bc807f5d52892	255670	validated
4f1c82e6-d92c-463f-b00e-f0353d2fc493	4f1c82e6-d92c-463f-b00e-f0353d2fc493/8fd4ceba-6ad2-4726-bf8b-f0316640305c.htseq.counts.gz	97be57e0509033659752afc2f5eb2343	259540	validated
4fc5571b-6609-4693-a46e-040f87da64c8	4fc5571b-6609-4693-a46e-040f87da64c8/95e7cabf-16bf-43b8-9478-84ef60df13dd.htseq.counts.gz	ad0ccdc909165766de1854c0848f786c	254297	validated
5163c172-bd02-4288-8bc3-a49bde92c7f7	5163c172-bd02-4288-8bc3-a49bde92c7f7/4b8c5e71-cc16-4181-a790-f4ea8d6d5ba7.htseq.counts.gz	069c709de2755b0af704b4525a8d19f6	257586	validated
51bda076-9ed0-4b37-8c45-c558ac585fe4	51bda076-9ed0-4b37-8c45-c558ac585fe4/ad2fae5f-ac5e-466a-9aef-8bd77ba15961.htseq.counts.gz	2cb06cb745195cf38a040765379d6c47	257650	validated
55c82dda-6aa0-437b-ab09-fa6c7881855c	55c82dda-6aa0-437b-ab09-fa6c7881855c/bdd8c340-250b-474a-8802-7653b7884ced.htseq.counts.gz	2aebfd6c301316729b6aef21ad99e00c	257990	validated
55fe5c33-e502-4782-9875-729be17b4f9f	55fe5c33-e502-4782-9875-729be17b4f9f/c56cda8a-0755-4715-9c46-5bc6280a5bf0.htseq.counts.gz	ebc126bd1c50c744310ccac9c8e61616	258535	validated
579e365b-df2f-4e5a-93f7-9c3fb4bd6bbb	579e365b-df2f-4e5a-93f7-9c3fb4bd6bbb/220d10e6-c62c-4ac3-bd77-62ccc3676962.htseq.counts.gz	c3eb41e47bd51f2780ec2d9957cb3196	259395	validated
5a2ae0bd-d23c-4104-a33b-7024cf61b597	5a2ae0bd-d23c-4104-a33b-7024cf61b597/2aed8d9f-0c7c-4afc-b3dd-8b15749bd857.htseq.counts.gz	dcc3b637a1bdac7e805dc254e68d465b	255353	validated
5a846035-824d-4fe1-a5dc-80554ae642b3	5a846035-824d-4fe1-a5dc-80554ae642b3/0404b823-fd3c-47dd-9861-0f9f01a02d2e.htseq.counts.gz	417eb8445e17254d0585a3e8df33fa98	259731	validated
5e28ea17-dd78-4927-88e7-0980e00bc28c	5e28ea17-dd78-4927-88e7-0980e00bc28c/02e47d87-c6c8-4051-a2e6-f65ab814591b.htseq.counts.gz	c49d653d348f618ed7ed7b2689c445ff	257221	validated
5ea74db9-3738-4364-846d-49664cb29943	5ea74db9-3738-4364-846d-49664cb29943/0632152a-63d4-422f-a105-de29b83e3523.htseq.counts.gz	36976b54347c54da3f70911af1d944cb	250989	validated
5ffa9f1e-0773-486e-ad5b-08f93e90c02c	5ffa9f1e-0773-486e-ad5b-08f93e90c02c/6360d281-1d89-43a0-aaea-46a46533ae38.htseq.counts.gz	93129a74910d46ddca74d813511e018c	252704	validated
607d6bc0-ef0e-46e4-8259-a34ac50b4d51	607d6bc0-ef0e-46e4-8259-a34ac50b4d51/33acbfc3-2762-4f80-859f-e7f78961bef9.htseq.counts.gz	39779dec99a3e1aedec106baa8df4f69	247140	validated
609d30ce-d6e3-42fd-8d7d-1006ad397743	609d30ce-d6e3-42fd-8d7d-1006ad397743/2f01ef65-282d-46a3-acb9-97a27fc30a97.htseq.counts.gz	5f37e40c59dbfe4e18ee67741e10ff8d	251864	validated
61c78219-dcd8-4277-8ede-1cfb989e6afa	61c78219-dcd8-4277-8ede-1cfb989e6afa/0c05d8f9-d045-4189-95b8-04d221600a83.htseq.counts.gz	7a2bec4785d418af3c1dec148a14ee0f	253632	validated
62433b84-3721-4f6c-94a5-79edeb11a891	62433b84-3721-4f6c-94a5-79edeb11a891/1287d36a-6a27-4e4e-a2f7-51727ac3cc0e.htseq.counts.gz	26e32ece38db546cc0dae73362d04b73	255986	validated
628287b4-2a1e-47b4-8fd1-be8b5e805a4c	628287b4-2a1e-47b4-8fd1-be8b5e805a4c/7aa14420-27a6-4d42-82e0-f30878a8ab1c.htseq.counts.gz	245f0a6ddd35f4ece1105fe1a8ab8da1	253051	validated
63f64615-a0db-49dd-ab14-7f02b90941c5	63f64615-a0db-49dd-ab14-7f02b90941c5/afc8bf99-83de-4e3b-a390-122fd7d152e2.htseq.counts.gz	471234712780da9d46b91219b89ecf80	256464	validated
64d56e28-7e24-4fcc-8515-5808bf042d9d	64d56e28-7e24-4fcc-8515-5808bf042d9d/d5887901-f651-47bf-a6e3-6656e48588c9.htseq.counts.gz	ac0cc89c570c77ca75f71f923620a1f6	254820	validated
661fffe5-896e-4397-81c7-99a3010027d9	661fffe5-896e-4397-81c7-99a3010027d9/3c841072-1f34-410a-b993-13d51e011783.htseq.counts.gz	5b702c0abbd39495e4bc949a7e31decb	257950	validated
6ae8c721-8f9e-4b44-879c-ac0bdbfc9531	6ae8c721-8f9e-4b44-879c-ac0bdbfc9531/c9b778fa-3a42-4447-8788-efa1dec49899.htseq.counts.gz	b26a5fa3fcd291ab844d44c10f41f429	255090	validated
6c29f6ed-0cf7-4905-ac9b-6ca3f24222dd	6c29f6ed-0cf7-4905-ac9b-6ca3f24222dd/f1d5de66-76f3-4911-a877-3571069649a8.htseq.counts.gz	0d23502e8fec85926e7771a9e7bee8ba	256019	validated
6d79240b-0e19-4f53-9f8e-cb0141cf43a9	6d79240b-0e19-4f53-9f8e-cb0141cf43a9/1d102e83-ede2-460e-ab2e-f42d8db6970e.htseq.counts.gz	e3db63075b99f12e72e6910f157510cb	258819	validated
70702a9c-a74f-4703-9dd5-24a124ebc2d5	70702a9c-a74f-4703-9dd5-24a124ebc2d5/f6b9d070-6d11-40f3-9ca0-a20779091825.htseq.counts.gz	73e37842d824d13db736418abf1fd9bd	254304	validated
753b019e-717c-48e3-bfa1-c960122a4fe2	753b019e-717c-48e3-bfa1-c960122a4fe2/0b6603e7-a619-40d0-8af8-ddc7d30ffd7e.htseq.counts.gz	0ead066816d8d23ba68fac53b8049024	253101	validated
78465bf0-d33e-4858-935f-fbf2915796be	78465bf0-d33e-4858-935f-fbf2915796be/99b36a99-25c3-4ce9-9c0f-bbbdedbd31f6.htseq.counts.gz	27a6fad4fdc6afe1008f9e43277929c8	256204	validated
7c5cea56-6c69-43d5-88d4-7440f22fb66f	7c5cea56-6c69-43d5-88d4-7440f22fb66f/71857763-8175-4a80-8bf4-ebf3c5018151.htseq.counts.gz	b6ba2f955c628b7774539db4a61cc390	250951	validated
7da0998c-2cd9-4c22-bf95-0f78f4a0c6dc	7da0998c-2cd9-4c22-bf95-0f78f4a0c6dc/dfed7532-df6b-4ae6-8a7c-68bd89affa78.htseq.counts.gz	9a1edb11c3ca511a5a800fd0b7f56e1a	255303	validated
7f273f69-6e8e-45d7-bdf3-298e46052448	7f273f69-6e8e-45d7-bdf3-298e46052448/d6db49d6-d27c-412a-872e-2a53f9d2167c.htseq.counts.gz	081dab296ce188169a0a89d302a725ab	254889	validated
8190d2d6-730f-4c6e-bb32-2c822a133892	8190d2d6-730f-4c6e-bb32-2c822a133892/684122bd-81c6-41af-a8e3-700bb833cd11.htseq.counts.gz	42849205ec20ba6f638c9413371decf0	246704	validated
81e4d104-2711-47bc-956b-8197b3e48dc5	81e4d104-2711-47bc-956b-8197b3e48dc5/3c99f021-2d9a-4322-96d1-27329c4abee3.htseq.counts.gz	8b9256fbfce73989d026bac06c8cc9da	254306	validated
87ad9580-5a1f-4d7b-919e-dd5395cfc263	87ad9580-5a1f-4d7b-919e-dd5395cfc263/168e9550-9975-4230-847a-71d868d46fb6.htseq.counts.gz	0f3e71903ccb592ee633232d399ff6f1	256182	validated
88a30dcb-9eb7-4c77-8d08-4e2405b846bd	88a30dcb-9eb7-4c77-8d08-4e2405b846bd/54feb6b1-f384-40f5-a680-d0b1764d4d2d.htseq.counts.gz	115c9d95d82eab692718433b242fad17	254594	validated
8a5ccbb5-8e15-4fdc-a069-f6d45a0808d4	8a5ccbb5-8e15-4fdc-a069-f6d45a0808d4/6a979027-8bef-430c-bf09-67b3e8882482.htseq.counts.gz	1f3099c7d17132eafc27bc031ae271e1	249710	validated
8ee77e41-6074-4e60-ad06-202d5ddd12d9	8ee77e41-6074-4e60-ad06-202d5ddd12d9/ba08bef5-b401-4327-8923-bd5cfe44bb11.htseq.counts.gz	e9820f2311a35bfaffb1227df00a1e36	256429	validated
8f9742c9-4d9f-4d5a-a403-1e0393581438	8f9742c9-4d9f-4d5a-a403-1e0393581438/1c072d05-bdd8-4d30-ba1d-099ed32ea33a.htseq.counts.gz	b9d95f3e04939907bbe2753cc463fdd0	254144	validated
91018cca-0476-4d2f-8a6e-1471e75e45ab	91018cca-0476-4d2f-8a6e-1471e75e45ab/4d0a2c1a-47d5-4798-bacc-c333913c095b.htseq.counts.gz	0512bd2e179315aa2ababba4312c1576	253174	validated
928576d3-f95f-408e-be76-efdb4ca64e76	928576d3-f95f-408e-be76-efdb4ca64e76/ab1f0023-6b52-41b6-9867-87599e4d6d60.htseq.counts.gz	669c29733eaae2bbe79cd136850518cd	252736	validated
92a30a9e-ce5f-4a64-8d23-a1e9ed9030a1	92a30a9e-ce5f-4a64-8d23-a1e9ed9030a1/c14ae3ed-5d43-452c-8955-631a8c62660d.htseq.counts.gz	d58c8f2ff9ac15a790280dc153196952	256317	validated
934db0a6-48ea-4b6d-8c8c-9101872fc068	934db0a6-48ea-4b6d-8c8c-9101872fc068/3ef6e68c-dde3-4c06-9a68-e99db9fb2a5c.htseq.counts.gz	e3f8a249bfef6f90c1631cc661fdbf83	250707	validated
95bf5bc4-ae0e-4e65-b60d-a210e662891e	95bf5bc4-ae0e-4e65-b60d-a210e662891e/754aad86-ccb1-4716-84fc-abe77e4b3e2d.htseq.counts.gz	1e0403c6ae5eeab6fae59fcd92f2a35c	249324	validated
9ddd6922-fd1f-433d-8a86-da4eeb12ca3b	9ddd6922-fd1f-433d-8a86-da4eeb12ca3b/f966cb98-e661-453d-b1ae-aacf5876520a.htseq.counts.gz	e704872092352c08213634b14ead3cde	251171	validated
9f4ce04b-ae0f-42c1-8162-71852fd5a7c4	9f4ce04b-ae0f-42c1-8162-71852fd5a7c4/a44f0621-899c-4aee-bca7-902147d6876b.htseq.counts.gz	d454100576a8d46ab5cc39fe0eb7d5d0	248417	validated
a4ff1982-e6e7-4fee-9ea4-a68122200339	a4ff1982-e6e7-4fee-9ea4-a68122200339/5fa81a55-a556-4302-94ea-1249e51511f1.htseq.counts.gz	076f7771f4fe331de0f149d7b3968c3d	261796	validated
a560504f-6cd1-416d-93c7-77aab2cc921c	a560504f-6cd1-416d-93c7-77aab2cc921c/0e3c0131-7ad3-425d-ade3-a75296581f43.htseq.counts.gz	f121037a3df2b07720343671402cba24	252957	validated
a5dfa539-06be-4ad9-a3ce-72d03bed3a89	a5dfa539-06be-4ad9-a3ce-72d03bed3a89/87fcecde-b317-4518-bea1-cc8d14a18107.htseq.counts.gz	e818f43a97c6eb879846899db2cae338	250433	validated
a71e6799-233c-4fba-b4dd-0e98c9b0a3dc	a71e6799-233c-4fba-b4dd-0e98c9b0a3dc/cf7e72eb-b82f-44c8-894c-3995571ffe81.htseq.counts.gz	f9d6d0ed652e52648fa62a74f27a8a04	251878	validated
abb7228e-61c4-4e61-9852-6cd1d6f1486f	abb7228e-61c4-4e61-9852-6cd1d6f1486f/112c740e-8830-4ed0-99cd-eadd91276f63.htseq.counts.gz	8ef25cde91d9832839f068bd03efceb1	253506	validated
ac992495-eabf-4614-9906-fadb43c2d5a0	ac992495-eabf-4614-9906-fadb43c2d5a0/3b2c4de1-9a4a-43ad-8723-1f634b339183.htseq.counts.gz	175ac4dc7e2319a60bcaafc93380a24d	255498	validated
ad0e58ab-9de2-4b4f-9ac0-385cc04414c8	ad0e58ab-9de2-4b4f-9ac0-385cc04414c8/7d83af5d-9bcf-4c82-a993-fa9053a9b3cb.htseq.counts.gz	865a9ff4166ec1dc9b6b5bdced4da872	255638	validated
ad6bafa3-896c-4a10-bbc0-14ef0df54146	ad6bafa3-896c-4a10-bbc0-14ef0df54146/fced57a8-570a-4f05-aa10-4e16aa7ecc85.htseq.counts.gz	a95b6e558f1f630e0d0bc2b8cc7608e4	254117	validated
b2673e76-21cb-412f-8a15-0391fabfba7e	b2673e76-21cb-412f-8a15-0391fabfba7e/95c9a871-c81b-4a30-92a4-9227a0058553.htseq.counts.gz	53071cb80d56d754ba3fe27a279e0c33	255274	validated
b333884c-d423-470b-8653-ddd841cf3a03	b333884c-d423-470b-8653-ddd841cf3a03/3db1a6bc-c9e9-48d3-ba3f-394cd2f693c5.htseq.counts.gz	12cc86dbe8f94d8639514cafd7e34e88	252919	validated
b36afb46-408d-4bd6-87d3-ce46449d287c	b36afb46-408d-4bd6-87d3-ce46449d287c/f8d89988-7ca5-4d3b-91da-ffaca0702f9c.htseq.counts.gz	4c35225230ca9fe699c9e8cd11788e82	254414	validated
b5b889a7-5602-49b1-939f-9af4b051eab5	b5b889a7-5602-49b1-939f-9af4b051eab5/93c46e63-3686-4883-a9de-7606ddfc11f0.htseq.counts.gz	1fb38f6ec7b398d327f3e27d973e71cc	258041	validated
b5d2a287-939b-4bfd-aac9-147739a981b6	b5d2a287-939b-4bfd-aac9-147739a981b6/8d38b4b8-6074-469a-9af0-8200f4ee8bb5.htseq.counts.gz	2099b187df2b6666ba3743be2863a7df	257362	validated
b6634fbf-d687-4767-b678-947099614423	b6634fbf-d687-4767-b678-947099614423/16245b47-33ab-4332-a520-aecbed974167.htseq.counts.gz	51c732569d9f154e734a68356cb79a57	256369	validated
b75f3992-ec24-426c-a6cb-eea1eb658e1d	b75f3992-ec24-426c-a6cb-eea1eb658e1d/6d29821a-4682-4942-aa03-b3260d2788e8.htseq.counts.gz	bbeef44c1024fb0dbfe9918ec0ebae3b	257722	validated
bb781f27-8dca-4e41-9bd1-5b185e6c9ae5	bb781f27-8dca-4e41-9bd1-5b185e6c9ae5/509529b1-8dbc-4abd-a037-84fa6c48575a.htseq.counts.gz	a9a6d4d89755e6fffe7ef43ec82ba30a	250758	validated
bca4bb7a-c0b9-480d-b16b-95f4dc8a44a6	bca4bb7a-c0b9-480d-b16b-95f4dc8a44a6/fc6344e0-37d2-45dc-843b-02c6ba035f22.htseq.counts.gz	360e75841555e03e1a2b5a29caf4e681	254381	validated
bd9830b5-727f-4c2a-b31a-1ee6c0412bf4	bd9830b5-727f-4c2a-b31a-1ee6c0412bf4/ce137517-0320-46dd-b4e0-82c02773ba97.htseq.counts.gz	53ad7d8111431efb06d91180efb8569d	251807	validated
bf53da30-6b9a-41cc-ada0-3a2c7c0547be	bf53da30-6b9a-41cc-ada0-3a2c7c0547be/a62f2229-21de-4876-9735-062659ccdcbf.htseq.counts.gz	2e87ed47ff563ac0b60457a678714392	259787	validated
c118b9c9-9a9e-43dc-bdf6-cce1d9f8ff74	c118b9c9-9a9e-43dc-bdf6-cce1d9f8ff74/9ce4048c-b607-4677-b874-647e9c29785d.htseq.counts.gz	42db22564efb9e871d2e235d94309a67	256231	validated
c2d99e51-6134-49e9-8c22-f6b33b1c5a54	c2d99e51-6134-49e9-8c22-f6b33b1c5a54/d9b4ed1e-39fe-4378-a9f8-f5f74a284c57.htseq.counts.gz	adc9d52bdfed18b0a1bdb84da1f4bf26	253492	validated
c446307f-0887-4275-ba3b-44a6071bf9c6	c446307f-0887-4275-ba3b-44a6071bf9c6/54401c2a-7124-42b7-90d8-6267575bce51.htseq.counts.gz	48bda12ee896051a4677ecd95485fb68	254170	validated
c4b6bfa4-25c1-4f4b-97cd-d7ede34e4a32	c4b6bfa4-25c1-4f4b-97cd-d7ede34e4a32/762e3c02-fbce-4778-8d79-8fa732fd399e.htseq.counts.gz	5930f12d3e0b6e6299b06948270f4d28	252273	validated
c663107f-574b-4de8-8250-eb96e1347e35	c663107f-574b-4de8-8250-eb96e1347e35/3e0b8b8a-c9b6-43e7-a1eb-79c73c315222.htseq.counts.gz	97ec5abd1c860e060c53a42b43c02257	253893	validated
ca17d4a2-2e8a-4f60-9883-7ad7196f2878	ca17d4a2-2e8a-4f60-9883-7ad7196f2878/f8e707b4-a897-4f17-a605-30d5be78ae93.htseq.counts.gz	b0027b0e0fe4ef964f2dfc256256c91c	253431	validated
cac41f88-c25a-413d-9463-5fb3b8c38c57	cac41f88-c25a-413d-9463-5fb3b8c38c57/0d604955-ce10-4fa9-ba8b-9417c5719653.htseq.counts.gz	846cc9f62750bbd26cef16189f1f0754	250171	validated
cb16f668-0e9c-4a0c-ae9b-eaefa0118dde	cb16f668-0e9c-4a0c-ae9b-eaefa0118dde/9b529e72-7a69-4843-828c-f6ad6d1ee99b.htseq.counts.gz	8a1b3a5a76660a0c2f9395df44761bdc	257351	validated
cba460f2-4712-4bb1-94b7-cdea47d8489e	cba460f2-4712-4bb1-94b7-cdea47d8489e/00b24800-9f29-47e9-99c9-eba03186adf4.htseq.counts.gz	8b7c39b41e56c6316f7c520fb6040b6e	255633	validated
cc9e21e6-da36-4f95-a403-77e7c30b4d32	cc9e21e6-da36-4f95-a403-77e7c30b4d32/30621023-91a3-4b13-bc10-922491b5f9d3.htseq.counts.gz	402a0eb998e42c2e6e84e3c06367ed98	257112	validated
